interaction_id,session_id,lesson_id,part_id,action,time_spent_seconds,audio_replays,audio_interrupts,timestamp
466,84,36,72,resume,580,2,0,2025-10-30T17:59:42
467,84,23,10,start,43,5,4,2025-10-30T18:09:01
468,84,4,28,pause,192,0,0,2025-10-30T17:57:46
469,84,43,178,resume,596,5,1,2025-10-30T19:03:47
470,84,24,10,start,316,0,0,2025-10-30T18:11:01
471,84,5,110,stop,76,0,0,2025-10-30T18:08:33
472,85,18,85,resume,547,2,5,2025-12-01T04:32:29
473,85,37,187,stop,551,1,3,2025-12-01T05:21:55
474,85,46,74,pause,878,0,0,2025-12-01T04:42:47
475,86,40,91,stop,639,0,0,2026-05-10T22:20:59
476,86,41,128,pause,194,0,0,2026-05-10T22:39:56
477,86,19,50,start,34,4,5,2026-05-10T22:34:48
478,86,14,158,stop,433,0,0,2026-05-10T21:50:29
479,86,41,55,start,216,0,0,2026-05-10T22:28:30
480,86,5,79,pause,573,3,0,2026-05-10T21:54:30
481,86,26,186,resume,39,0,0,2026-05-10T22:36:53
482,86,22,173,pause,495,1,5,2026-05-10T21:55:48
483,86,30,138,stop,483,4,5,2026-05-10T21:51:06
484,87,47,174,pause,558,1,1,2024-12-13T06:51:07
485,87,23,17,stop,297,0,0,2024-12-13T07:15:37
486,87,25,161,resume,179,0,0,2024-12-13T06:50:32
487,87,39,30,stop,779,0,0,2024-12-13T06:26:06
488,87,46,9,pause,98,0,0,2024-12-13T06:43:39
489,87,29,78,pause,319,2,0,2024-12-13T06:32:14
490,87,13,24,pause,35,4,4,2024-12-13T06:11:45
491,87,31,188,stop,327,0,0,2024-12-13T07:09:33
492,87,7,133,resume,145,2,5,2024-12-13T06:00:49
493,88,34,30,start,55,0,0,2025-08-22T17:02:28
494,88,6,86,pause,57,0,0,2025-08-22T16:26:51
495,88,20,6,resume,329,0,0,2025-08-22T16:59:32
496,88,13,50,pause,555,3,3,2025-08-22T17:01:30
497,88,11,71,start,647,5,4,2025-08-22T16:26:48
498,88,36,82,pause,731,0,0,2025-08-22T17:09:36
499,88,11,19,pause,356,0,0,2025-08-22T16:53:32
500,89,31,173,start,402,1,0,2024-10-10T15:06:48
501,90,38,162,stop,726,0,0,2026-01-11T03:37:31
502,90,22,51,resume,696,0,0,2026-01-11T03:41:09
503,90,30,146,start,842,4,0,2026-01-11T03:37:37
504,91,15,37,stop,641,0,0,2026-05-14T16:30:58
505,91,12,180,stop,348,0,0,2026-05-14T17:22:59
506,91,30,125,start,496,0,0,2026-05-14T16:16:44
507,91,11,73,resume,628,0,0,2026-05-14T17:02:00
508,91,26,183,resume,343,0,0,2026-05-14T17:00:11
509,91,20,137,pause,614,4,1,2026-05-14T17:06:31
510,91,31,99,start,223,0,0,2026-05-14T17:25:26
511,91,28,146,resume,567,0,0,2026-05-14T17:13:42
512,92,5,190,stop,597,0,0,2025-09-14T21:54:52
513,92,39,119,pause,109,4,1,2025-09-14T20:53:32
514,92,39,28,resume,620,0,0,2025-09-14T21:47:17
515,93,42,170,start,232,0,0,2025-09-18T21:19:36
516,93,41,1,resume,686,0,0,2025-09-18T20:46:12
517,93,25,158,resume,210,0,0,2025-09-18T20:49:01
518,93,20,146,resume,705,0,0,2025-09-18T20:53:58
519,93,28,184,stop,362,0,0,2025-09-18T21:28:15
520,93,40,131,pause,140,0,0,2025-09-18T21:21:22
521,93,36,14,start,583,3,0,2025-09-18T21:21:48
522,94,45,152,pause,335,4,3,2025-06-30T11:02:11
523,95,12,122,start,578,4,2,2025-01-03T01:55:07
524,95,43,33,start,83,1,1,2025-01-03T01:48:00
525,95,28,35,start,667,0,0,2025-01-03T01:53:05
526,95,45,155,stop,648,0,0,2025-01-03T01:15:31
527,95,36,116,pause,241,0,0,2025-01-03T01:15:52
528,95,37,128,stop,252,0,0,2025-01-03T01:47:27
529,95,35,148,pause,48,5,3,2025-01-03T01:47:01
530,95,31,177,start,757,5,2,2025-01-03T01:32:37
531,95,40,23,pause,655,1,5,2025-01-03T01:42:45
532,96,4,88,resume,21,0,0,2026-02-27T17:57:39
533,96,31,147,resume,441,0,0,2026-02-27T17:53:00
534,96,19,75,pause,721,0,0,2026-02-27T18:15:48
535,96,47,145,pause,654,0,0,2026-02-27T17:57:49
536,96,4,169,stop,838,5,0,2026-02-27T17:50:22
537,96,33,20,stop,294,3,1,2026-02-27T18:03:31
538,96,17,4,resume,628,2,4,2026-02-27T18:08:27
539,96,24,45,pause,727,0,0,2026-02-27T17:48:20
540,96,34,9,pause,96,2,4,2026-02-27T18:16:15
541,96,32,193,stop,798,4,1,2026-02-27T18:05:19
542,97,47,89,start,280,1,0,2025-06-30T16:22:36
543,97,20,122,resume,780,0,0,2025-06-30T17:27:31
544,97,44,181,pause,278,2,4,2025-06-30T17:23:02
545,98,29,98,resume,552,1,0,2026-05-06T03:28:36
546,99,28,157,stop,888,0,0,2025-10-04T03:54:30
547,99,7,66,resume,410,4,5,2025-10-04T04:18:48
548,99,38,50,resume,703,0,0,2025-10-04T04:15:48
549,99,36,3,resume,861,1,0,2025-10-04T04:01:34
550,99,44,115,pause,752,0,0,2025-10-04T03:55:02
551,99,2,159,start,618,2,4,2025-10-04T04:13:08
552,100,39,34,pause,792,5,1,2025-04-18T22:04:21
553,100,17,76,pause,87,0,0,2025-04-18T21:46:20
554,101,45,171,resume,341,0,0,2025-02-03T06:20:54
555,101,18,16,pause,350,0,0,2025-02-03T07:39:56
556,101,17,46,pause,513,2,4,2025-02-03T06:35:22
557,101,7,37,resume,451,0,0,2025-02-03T06:16:44
558,101,29,184,pause,45,0,0,2025-02-03T06:01:10
559,102,29,5,stop,162,0,0,2025-02-05T07:32:18
560,102,3,171,pause,165,3,3,2025-02-05T07:24:28
561,102,32,123,pause,874,0,0,2025-02-05T07:39:47
562,102,5,139,pause,403,0,0,2025-02-05T08:02:25
563,102,31,32,resume,377,0,0,2025-02-05T07:00:21
564,102,4,162,stop,672,0,0,2025-02-05T06:36:05
565,102,22,21,stop,788,0,0,2025-02-05T07:43:40
566,102,12,142,start,403,0,0,2025-02-05T07:33:05
567,102,25,28,resume,377,4,0,2025-02-05T07:55:32
568,102,13,36,start,35,0,0,2025-02-05T07:38:59
569,103,25,17,resume,668,3,3,2026-04-17T20:40:03
570,103,29,5,start,67,0,0,2026-04-17T20:22:11
571,103,26,31,pause,679,0,0,2026-04-17T20:52:11
572,103,44,138,start,603,0,0,2026-04-17T20:12:40
573,103,10,126,resume,492,5,0,2026-04-17T20:13:33
574,103,1,45,resume,324,0,0,2026-04-17T21:06:09
575,103,40,44,stop,75,1,0,2026-04-17T20:36:42
576,103,15,17,resume,446,0,0,2026-04-17T20:22:09
577,103,44,103,pause,710,0,0,2026-04-17T20:43:52
578,103,14,12,resume,353,1,0,2026-04-17T20:16:23
579,104,24,142,start,259,5,0,2025-10-22T18:57:40
580,104,41,157,pause,171,0,0,2025-10-22T18:54:43
581,104,1,2,pause,101,0,0,2025-10-22T19:12:00
582,104,19,107,resume,821,0,0,2025-10-22T19:13:38
583,104,14,37,resume,545,0,0,2025-10-22T19:05:35
584,104,12,157,resume,620,2,5,2025-10-22T19:06:49
585,104,41,78,pause,14,0,0,2025-10-22T19:08:16
586,105,34,25,resume,893,5,4,2025-08-24T04:08:37
587,105,43,54,pause,208,0,0,2025-08-24T04:07:46
588,105,31,128,pause,696,1,0,2025-08-24T04:12:01
589,105,28,65,pause,834,4,0,2025-08-24T04:07:42
590,106,12,41,resume,506,0,0,2025-10-27T21:58:58
591,107,47,114,resume,343,0,0,2025-10-18T05:00:34
592,107,21,59,resume,343,0,0,2025-10-18T04:44:53
593,108,13,97,stop,85,0,0,2025-11-30T15:37:12
594,108,28,38,pause,634,0,0,2025-11-30T15:35:45
595,108,9,118,resume,657,0,0,2025-11-30T15:26:58
596,108,22,33,start,592,1,2,2025-11-30T15:06:46
597,109,11,88,pause,312,0,0,2026-06-03T03:57:34
598,109,41,157,stop,601,0,0,2026-06-03T04:00:52
599,109,6,106,stop,510,0,0,2026-06-03T03:59:54
600,109,31,119,pause,757,4,5,2026-06-03T04:00:00
601,109,28,149,pause,615,2,4,2026-06-03T04:00:14
602,109,3,11,stop,761,0,0,2026-06-03T03:59:04
603,109,34,101,pause,827,1,3,2026-06-03T03:56:36
604,109,1,178,resume,233,2,2,2026-06-03T03:54:48
605,110,43,79,start,480,5,5,2026-04-11T20:00:39
606,110,30,36,stop,425,0,0,2026-04-11T19:52:17
607,111,46,163,start,652,0,0,2025-07-23T17:15:16
608,111,22,136,start,446,0,0,2025-07-23T17:24:08
609,111,40,139,resume,222,0,0,2025-07-23T17:24:35
610,111,22,189,stop,537,3,0,2025-07-23T17:15:47
611,111,40,11,pause,189,0,0,2025-07-23T17:22:46
612,111,36,182,resume,151,0,0,2025-07-23T17:27:06
613,112,42,123,resume,780,0,0,2026-03-21T04:52:40
614,112,14,193,resume,240,0,0,2026-03-21T04:43:34
615,112,33,175,pause,65,0,0,2026-03-21T04:34:35
616,112,32,129,resume,135,0,0,2026-03-21T04:48:49
617,113,35,75,pause,386,0,0,2026-03-13T12:21:36
618,113,5,49,stop,478,0,0,2026-03-13T11:07:29
619,113,12,74,stop,88,0,0,2026-03-13T11:09:47
620,113,45,38,pause,219,5,5,2026-03-13T11:00:46
621,113,44,139,stop,495,0,0,2026-03-13T11:34:28
622,113,42,6,pause,74,0,0,2026-03-13T11:00:42
623,113,34,166,pause,602,0,0,2026-03-13T11:34:04
624,113,21,125,resume,723,0,0,2026-03-13T11:53:33
625,113,30,78,resume,818,0,0,2026-03-13T11:30:17
626,114,24,74,resume,58,2,2,2026-03-10T15:34:16
627,114,40,42,resume,302,0,0,2026-03-10T15:25:23
628,114,46,178,stop,823,2,1,2026-03-10T15:30:13
629,114,21,148,start,276,3,1,2026-03-10T15:27:22
630,114,43,82,stop,161,0,0,2026-03-10T15:41:58
631,115,35,78,start,35,0,0,2025-08-09T21:59:30
632,115,10,118,stop,169,0,0,2025-08-09T21:39:06
633,115,33,85,resume,312,0,0,2025-08-09T22:03:03
634,115,37,171,start,588,4,2,2025-08-09T22:14:01
635,115,3,36,resume,129,0,0,2025-08-09T21:54:35
636,115,15,115,pause,344,0,0,2025-08-09T21:41:41
637,115,38,135,pause,795,0,0,2025-08-09T21:53:03
638,115,35,115,resume,99,5,3,2025-08-09T21:48:48
639,115,39,131,stop,692,0,0,2025-08-09T21:57:17
640,116,28,95,pause,22,0,0,2025-07-26T05:31:12
641,116,29,144,start,755,0,0,2025-07-26T06:01:57
642,116,27,114,pause,835,0,0,2025-07-26T05:53:48
643,117,27,36,stop,622,0,0,2026-02-19T03:04:37
644,117,31,135,stop,77,5,3,2026-02-19T03:04:48
645,117,18,107,pause,483,0,0,2026-02-19T03:52:41
646,117,9,52,pause,400,0,0,2026-02-19T03:20:17
647,117,20,150,pause,582,0,0,2026-02-19T03:54:58
648,117,1,40,pause,665,4,0,2026-02-19T03:48:20
649,117,27,46,pause,714,0,0,2026-02-19T03:47:38
650,118,18,127,stop,78,5,5,2026-01-25T12:50:53
651,119,17,161,resume,720,0,0,2025-10-28T05:50:37
652,119,47,148,start,275,0,0,2025-10-28T04:56:53
653,119,21,119,stop,148,3,1,2025-10-28T04:47:52
654,119,41,92,start,308,0,0,2025-10-28T05:26:57
655,119,33,50,resume,197,0,0,2025-10-28T05:46:14
656,119,11,140,pause,333,0,0,2025-10-28T05:51:19
657,119,20,70,resume,714,0,0,2025-10-28T05:13:15
658,119,23,37,start,540,0,0,2025-10-28T05:06:36
659,120,11,27,pause,525,0,0,2025-12-21T07:59:52
660,120,36,158,resume,548,5,5,2025-12-21T08:07:47
661,120,8,107,pause,88,0,0,2025-12-21T07:57:21
662,120,2,123,pause,717,3,1,2025-12-21T08:14:10
663,120,39,134,resume,360,0,0,2025-12-21T07:58:41
664,120,8,57,start,720,0,0,2025-12-21T07:57:58
665,120,9,54,start,90,4,5,2025-12-21T08:12:52
666,120,2,124,resume,53,2,0,2025-12-21T07:55:21
667,121,31,31,stop,54,0,0,2025-11-29T04:06:49
668,121,7,32,stop,220,0,0,2025-11-29T04:54:16
669,121,43,90,start,159,3,4,2025-11-29T04:32:27
670,121,33,187,resume,527,5,0,2025-11-29T04:09:49
671,121,1,136,pause,206,0,0,2025-11-29T05:28:32
672,121,35,2,stop,111,2,4,2025-11-29T05:18:16
673,121,45,151,pause,699,0,0,2025-11-29T05:27:57
674,121,23,98,pause,536,2,3,2025-11-29T04:11:04
675,121,8,120,start,149,0,0,2025-11-29T04:45:55
676,122,36,185,start,345,0,0,2025-11-28T15:38:59
677,122,30,154,resume,713,0,0,2025-11-28T16:08:54
678,122,36,105,pause,885,0,0,2025-11-28T15:34:55
679,122,31,174,pause,23,0,0,2025-11-28T16:10:18
680,122,7,102,pause,684,0,0,2025-11-28T15:50:19
681,122,26,103,resume,114,2,0,2025-11-28T15:30:56
682,123,39,104,start,868,0,0,2026-04-12T01:10:40
683,123,46,149,resume,784,0,0,2026-04-12T01:29:38
684,123,26,92,pause,627,0,0,2026-04-12T01:37:59
685,123,33,72,start,475,0,0,2026-04-12T00:54:12
686,124,15,161,stop,40,0,0,2025-06-09T05:21:06
687,124,5,128,resume,193,4,4,2025-06-09T05:56:27
688,124,40,160,start,88,5,3,2025-06-09T06:03:23
689,124,43,128,pause,277,5,2,2025-06-09T06:04:24
690,124,2,9,stop,131,0,0,2025-06-09T05:38:26
691,125,29,118,start,191,0,0,2024-10-12T16:37:17
692,125,20,181,start,451,0,0,2024-10-12T15:54:14
693,125,32,29,resume,512,0,0,2024-10-12T16:47:50
694,125,37,121,pause,884,0,0,2024-10-12T15:56:27
695,125,17,127,resume,396,5,5,2024-10-12T16:16:29
696,125,21,16,start,56,0,0,2024-10-12T15:53:35
697,126,38,7,resume,650,0,0,2025-05-19T11:00:40
698,126,23,92,pause,67,2,1,2025-05-19T10:59:11
699,126,6,177,start,322,0,0,2025-05-19T10:57:30
700,126,35,84,start,683,4,4,2025-05-19T11:03:06
701,126,2,179,pause,32,0,0,2025-05-19T11:09:42
702,126,25,83,resume,837,0,0,2025-05-19T11:02:44
703,127,33,171,pause,639,0,0,2024-11-15T07:20:31
704,127,13,128,resume,816,0,0,2024-11-15T07:03:02
705,127,14,74,pause,314,0,0,2024-11-15T08:14:52
706,127,15,160,resume,104,0,0,2024-11-15T07:53:08
707,128,22,70,start,830,5,3,2025-01-28T03:06:08
708,128,5,167,resume,526,0,0,2025-01-28T03:14:26
709,128,35,81,pause,421,0,0,2025-01-28T03:02:16
710,128,43,141,pause,29,0,0,2025-01-28T03:10:33
711,128,12,148,pause,686,0,0,2025-01-28T03:17:54
712,128,30,69,stop,555,0,0,2025-01-28T03:14:32
713,128,28,145,resume,71,0,0,2025-01-28T03:08:14
714,128,10,62,start,711,0,0,2025-01-28T03:13:35
715,128,27,82,stop,75,0,0,2025-01-28T03:10:41
716,128,18,74,resume,272,0,0,2025-01-28T03:11:51
717,129,8,39,pause,261,0,0,2025-06-20T03:27:24
718,129,32,144,stop,442,0,0,2025-06-20T03:16:35
719,129,11,70,start,274,3,5,2025-06-20T03:09:40
720,129,3,185,pause,30,0,0,2025-06-20T02:34:00
721,130,20,17,stop,426,0,0,2025-11-20T03:22:29
722,130,6,102,stop,751,0,0,2025-11-20T03:19:31
723,131,33,31,resume,858,5,4,2025-09-13T09:00:53
724,131,16,154,start,836,0,0,2025-09-13T09:03:40
725,131,25,192,resume,443,0,0,2025-09-13T08:59:22
726,131,14,71,pause,270,5,0,2025-09-13T09:11:37
727,132,8,82,resume,496,0,0,2026-02-03T05:28:01
728,132,10,93,pause,386,0,0,2026-02-03T05:40:13
729,132,39,9,stop,688,1,5,2026-02-03T05:48:41
730,132,17,142,pause,664,0,0,2026-02-03T05:52:17
731,132,44,32,resume,252,0,0,2026-02-03T05:43:25
732,132,26,66,pause,852,0,0,2026-02-03T05:34:32
733,133,11,113,resume,841,4,0,2026-03-16T19:46:27
734,133,32,121,resume,871,3,5,2026-03-16T19:52:23
735,133,7,42,resume,528,0,0,2026-03-16T19:38:09
736,133,47,141,resume,474,0,0,2026-03-16T20:03:18
737,133,42,165,pause,464,0,0,2026-03-16T20:07:08
738,134,13,161,pause,599,1,0,2025-09-22T02:51:28
739,134,42,34,stop,712,0,0,2025-09-22T03:00:34
740,134,29,123,stop,146,0,0,2025-09-22T02:55:11
741,135,19,51,start,386,0,0,2025-09-03T17:45:46
742,135,37,58,start,33,0,0,2025-09-03T17:59:51
743,135,41,59,stop,483,0,0,2025-09-03T17:46:05
744,135,11,13,pause,449,0,0,2025-09-03T17:53:43
745,135,24,44,stop,130,1,5,2025-09-03T17:52:18
746,135,30,173,pause,239,0,0,2025-09-03T17:55:52
747,135,18,74,resume,401,2,3,2025-09-03T17:58:35
748,135,19,187,resume,438,0,0,2025-09-03T17:45:44
749,135,2,75,stop,251,0,0,2025-09-03T17:54:03
750,135,24,150,resume,479,0,0,2025-09-03T17:43:56
751,136,21,178,pause,227,4,5,2026-03-28T03:59:03
752,136,5,25,resume,63,0,0,2026-03-28T03:50:06
753,136,23,156,stop,831,5,5,2026-03-28T04:31:13
754,136,17,130,resume,319,4,5,2026-03-28T03:53:52
755,136,36,11,resume,276,0,0,2026-03-28T03:33:58
756,136,22,120,start,334,0,0,2026-03-28T04:27:27
757,136,17,30,pause,140,0,0,2026-03-28T04:06:34
758,136,18,192,pause,450,0,0,2026-03-28T03:45:09
759,137,17,133,pause,178,0,0,2026-03-28T07:04:28
760,137,10,143,stop,683,0,0,2026-03-28T07:26:18
761,137,13,39,start,197,0,0,2026-03-28T06:45:27
762,137,46,120,pause,516,1,3,2026-03-28T07:07:15
763,137,32,118,pause,876,0,0,2026-03-28T07:31:57
764,138,6,53,stop,194,2,5,2026-05-24T16:10:03
765,138,43,150,pause,14,5,4,2026-05-24T15:46:45
766,138,16,128,resume,346,0,0,2026-05-24T15:35:46
767,139,38,28,stop,167,0,0,2025-12-16T04:11:49
768,139,46,169,pause,653,0,0,2025-12-16T05:01:50
769,140,22,12,resume,473,0,0,2025-11-28T04:01:24
770,140,47,146,start,893,0,0,2025-11-28T03:50:54
771,140,21,15,resume,570,0,0,2025-11-28T04:25:14
772,140,26,66,pause,799,0,0,2025-11-28T04:21:57
773,140,14,42,pause,422,3,5,2025-11-28T04:17:39
774,140,8,77,pause,452,0,0,2025-11-28T04:17:01
775,140,44,155,start,691,0,0,2025-11-28T03:52:43
776,140,13,126,pause,407,0,0,2025-11-28T04:07:10
777,140,28,24,resume,840,0,0,2025-11-28T04:03:03
778,140,41,110,start,535,3,3,2025-11-28T04:14:46
779,141,34,162,resume,95,0,0,2026-01-22T18:15:57
780,141,31,77,start,140,0,0,2026-01-22T18:56:54
781,141,16,134,pause,592,0,0,2026-01-22T17:50:41
782,142,33,28,resume,432,0,0,2026-01-03T04:40:56
783,142,37,65,pause,609,0,0,2026-01-03T04:39:44
784,143,43,119,pause,196,4,0,2026-02-18T19:34:46
785,143,20,81,resume,475,0,0,2026-02-18T20:16:34
786,143,17,88,stop,839,0,0,2026-02-18T19:41:13
787,143,39,67,stop,118,4,4,2026-02-18T19:30:43
788,143,1,44,resume,481,0,0,2026-02-18T20:12:30
789,143,39,186,pause,643,0,0,2026-02-18T20:20:01
790,143,45,173,stop,701,0,0,2026-02-18T19:54:06
791,143,9,35,start,124,0,0,2026-02-18T20:20:12
792,143,13,7,pause,674,0,0,2026-02-18T19:38:36
793,144,41,138,pause,318,0,0,2026-03-06T05:07:44
794,144,28,6,start,166,4,3,2026-03-06T04:58:12
795,144,38,63,pause,593,0,0,2026-03-06T05:09:39
796,144,22,3,start,877,0,0,2026-03-06T05:05:56
797,145,38,153,resume,307,0,0,2026-03-05T08:48:39
798,145,33,152,resume,704,0,0,2026-03-05T10:00:42
799,145,15,183,start,29,0,0,2026-03-05T09:20:36
800,145,5,69,stop,437,0,0,2026-03-05T09:59:22
801,145,40,166,pause,724,4,0,2026-03-05T08:58:58
802,145,31,89,pause,529,0,0,2026-03-05T09:03:49
803,145,22,155,stop,742,0,0,2026-03-05T09:40:06
804,146,47,183,pause,436,0,0,2026-01-12T10:10:14
805,146,24,121,resume,874,0,0,2026-01-12T09:42:43
806,146,45,192,start,504,2,1,2026-01-12T09:44:15
807,147,27,127,pause,224,0,0,2026-01-05T04:30:43
808,147,23,67,pause,172,0,0,2026-01-05T04:19:15
809,147,33,9,resume,355,0,0,2026-01-05T04:26:56
810,147,8,144,pause,274,0,0,2026-01-05T04:43:49
811,147,3,143,pause,164,0,0,2026-01-05T04:39:37
812,147,39,172,start,61,0,0,2026-01-05T04:41:48
813,147,30,194,start,118,0,0,2026-01-05T04:37:27
814,147,7,144,start,117,0,0,2026-01-05T04:19:01
815,147,14,93,start,309,4,4,2026-01-05T04:28:58
816,147,10,166,pause,848,0,0,2026-01-05T04:18:08
817,148,27,2,pause,838,0,0,2025-08-25T04:56:47
818,148,11,22,pause,742,4,2,2025-08-25T04:59:54
819,148,34,108,resume,151,4,3,2025-08-25T05:05:40
820,148,34,175,pause,40,0,0,2025-08-25T04:56:10
821,149,34,18,start,332,0,0,2025-10-05T08:56:37
822,150,26,10,resume,666,0,0,2025-12-27T14:50:21
823,150,41,183,resume,542,0,0,2025-12-27T16:24:02
824,150,44,180,resume,321,0,0,2025-12-27T15:55:24
825,151,1,72,stop,635,0,0,2025-08-03T06:34:17
826,151,29,165,pause,567,0,0,2025-08-03T06:30:08
827,151,29,179,pause,841,0,0,2025-08-03T06:32:20
828,151,13,78,start,560,0,0,2025-08-03T06:26:04
829,151,9,134,stop,300,0,0,2025-08-03T06:24:23
830,151,20,134,pause,660,0,0,2025-08-03T06:23:38
831,152,35,152,pause,862,0,0,2026-01-01T02:03:41
832,153,8,188,start,391,0,0,2025-11-13T10:15:19
833,153,8,13,resume,137,0,0,2025-11-13T10:20:25
834,153,1,117,pause,251,0,0,2025-11-13T10:30:03
835,153,37,183,stop,652,0,0,2025-11-13T10:26:17
836,153,15,90,pause,692,0,0,2025-11-13T10:29:30
837,153,44,36,resume,542,0,0,2025-11-13T10:28:13
838,153,34,150,pause,807,3,3,2025-11-13T10:10:57
839,154,6,24,start,143,0,0,2026-06-02T23:17:14
840,154,24,174,resume,612,0,0,2026-06-02T23:27:09
841,154,17,150,pause,443,0,0,2026-06-03T00:19:39
842,154,32,188,stop,853,0,0,2026-06-02T22:39:37
843,154,32,183,pause,731,0,0,2026-06-02T23:21:39
844,154,45,55,pause,43,0,0,2026-06-02T23:49:39
845,154,24,31,resume,428,0,0,2026-06-02T22:33:19
846,155,3,134,start,390,0,0,2026-04-15T10:17:23
847,155,19,125,start,156,0,0,2026-04-15T10:14:47
848,155,4,79,stop,230,0,0,2026-04-15T10:15:26
849,155,1,32,resume,79,0,0,2026-04-15T10:26:26
850,155,37,80,resume,355,0,0,2026-04-15T10:25:01
851,155,47,156,start,151,0,0,2026-04-15T10:20:35
852,156,43,115,start,755,0,0,2025-12-04T14:15:15
853,156,43,160,pause,248,0,0,2025-12-04T15:17:21
854,156,3,172,stop,763,0,0,2025-12-04T14:10:05
855,156,11,182,start,655,3,4,2025-12-04T14:49:48
856,156,6,50,stop,564,0,0,2025-12-04T14:42:26
857,156,37,134,pause,497,5,0,2025-12-04T13:53:07
858,156,12,5,pause,220,0,0,2025-12-04T14:06:37
859,156,38,114,start,556,0,0,2025-12-04T14:45:40
860,157,32,6,pause,194,0,0,2026-03-21T14:18:18
861,157,21,98,pause,127,0,0,2026-03-21T15:10:16
862,157,19,37,pause,796,0,0,2026-03-21T13:48:22
863,157,27,174,pause,639,0,0,2026-03-21T15:08:33
864,157,46,15,pause,111,3,1,2026-03-21T14:18:06
865,157,25,31,start,255,0,0,2026-03-21T14:49:19
866,157,32,131,resume,404,0,0,2026-03-21T15:07:28
867,158,30,142,pause,505,1,3,2026-05-10T01:38:37
868,158,2,69,resume,610,0,0,2026-05-10T01:43:19
869,158,36,167,resume,321,5,3,2026-05-10T01:17:25
870,158,33,53,resume,155,0,0,2026-05-10T01:09:13
871,158,16,138,stop,578,0,0,2026-05-10T01:18:04
872,159,40,75,resume,181,0,0,2025-08-25T05:51:37
873,160,17,175,pause,369,2,4,2025-09-21T13:27:06
874,160,11,190,resume,81,3,0,2025-09-21T12:47:01
875,160,9,186,resume,296,4,1,2025-09-21T13:06:23
876,160,21,175,stop,660,0,0,2025-09-21T12:34:58
877,160,29,70,pause,339,0,0,2025-09-21T12:42:11
878,160,39,85,start,718,0,0,2025-09-21T12:23:29
879,160,39,122,start,19,0,0,2025-09-21T13:11:59
880,160,45,181,pause,412,0,0,2025-09-21T12:59:52
881,161,43,114,resume,371,0,0,2025-12-13T12:03:59
882,161,39,92,pause,869,0,0,2025-12-13T11:53:59
883,162,24,50,pause,236,1,2,2025-10-13T03:33:15
884,163,40,161,pause,745,2,1,2025-01-07T20:33:55
885,163,3,72,pause,730,0,0,2025-01-07T20:13:26
886,163,13,164,pause,900,3,4,2025-01-07T19:57:56
887,163,13,169,resume,698,5,4,2025-01-07T19:33:34
888,163,5,33,pause,593,0,0,2025-01-07T20:24:34
889,163,47,71,pause,704,0,0,2025-01-07T19:22:09
890,164,44,144,stop,12,0,0,2026-02-16T06:59:33
891,164,42,14,stop,340,0,0,2026-02-16T06:22:09
892,164,18,32,resume,487,0,0,2026-02-16T06:26:49
893,164,3,185,pause,294,0,0,2026-02-16T06:58:06
894,164,21,2,pause,352,0,0,2026-02-16T05:56:12
895,164,2,189,pause,716,0,0,2026-02-16T06:21:30
896,164,16,51,start,328,1,5,2026-02-16T06:36:25
897,164,28,7,resume,651,3,2,2026-02-16T06:08:26
898,164,22,14,resume,542,0,0,2026-02-16T06:48:54
899,165,40,113,resume,650,0,0,2026-03-01T20:08:17
900,165,4,9,pause,878,1,1,2026-03-01T19:22:32
901,166,40,161,pause,114,1,4,2025-12-16T15:20:53
902,166,26,25,resume,430,0,0,2025-12-16T15:28:40
903,166,43,160,start,403,0,0,2025-12-16T15:38:36
904,166,40,159,start,676,0,0,2025-12-16T15:58:57
905,166,30,133,pause,207,0,0,2025-12-16T15:23:17
906,166,46,18,resume,870,2,4,2025-12-16T15:24:04
907,166,23,108,pause,645,0,0,2025-12-16T15:37:46
908,166,3,16,start,608,4,4,2025-12-16T15:59:55
909,167,35,38,start,326,0,0,2025-06-12T18:59:13
910,167,1,133,resume,704,2,0,2025-06-12T18:17:52
911,167,36,14,pause,210,0,0,2025-06-12T19:41:23
912,167,13,18,pause,693,0,0,2025-06-12T18:44:48
913,167,30,154,resume,882,0,0,2025-06-12T18:56:24
914,167,40,77,pause,176,0,0,2025-06-12T18:02:53
915,168,1,164,pause,245,0,0,2026-03-06T13:31:01
916,169,22,190,pause,419,2,0,2025-09-18T21:16:27
917,169,2,143,start,307,4,1,2025-09-18T21:42:14
918,169,24,12,stop,213,0,0,2025-09-18T21:00:37
919,169,17,185,pause,877,5,1,2025-09-18T20:58:46
920,170,17,26,start,703,2,3,2025-09-28T02:30:21
921,171,14,79,pause,388,0,0,2025-09-25T08:34:43
922,171,34,160,stop,738,0,0,2025-09-25T07:56:46
923,172,9,49,pause,397,0,0,2026-04-20T18:16:12
924,172,28,163,pause,57,0,0,2026-04-20T18:21:00
925,172,35,76,resume,345,0,0,2026-04-20T17:44:54
