attempt_id,session_id,question_id,answer_chosen,correct,time_spent_seconds,timestamp,asked_for_help,help_type,audio_replays,audio_interrupts,selected_awnser
404,97,14,53,False,163,2025-06-30T16:53:44,False,,0,0,C
405,97,51,203,False,42,2025-06-30T16:35:05,False,,4,2,D
406,98,41,164,True,252,2026-05-06T03:17:44,True,hint,1,2,A
407,100,47,185,False,284,2025-04-18T22:06:56,False,,0,0,B
408,100,46,181,True,109,2025-04-18T21:13:22,False,,4,0,A
409,100,39,153,False,43,2025-04-18T21:39:52,False,,2,2,B
410,101,24,96,True,50,2025-02-03T06:16:55,False,,0,0,A
411,101,37,146,True,115,2025-02-03T06:11:17,False,,4,3,A
412,101,49,193,True,62,2025-02-03T07:19:18,True,explain,0,0,D
413,101,39,154,True,101,2025-02-03T06:47:38,False,,3,1,D
414,101,50,200,True,298,2025-02-03T06:25:20,False,,4,2,B
415,101,2,7,True,106,2025-02-03T06:01:40,False,,0,0,C
416,101,4,13,False,168,2025-02-03T05:53:38,False,,0,0,C
417,102,36,143,True,124,2025-02-05T07:45:11,False,,0,0,C
418,102,40,160,True,121,2025-02-05T08:06:38,False,,0,0,D
419,102,43,172,True,266,2025-02-05T06:50:14,False,,0,0,C
420,102,1,1,True,237,2025-02-05T07:31:08,False,,0,0,D
421,102,47,187,True,65,2025-02-05T07:51:41,False,,0,0,B
422,102,24,96,True,103,2025-02-05T06:52:34,True,explain,2,3,A
423,102,40,160,True,160,2025-02-05T06:31:09,True,explain,1,0,D
424,102,18,70,False,50,2025-02-05T07:13:06,False,,0,0,D
425,103,29,113,True,50,2026-04-17T20:06:20,False,,0,0,C
426,103,29,116,False,157,2026-04-17T20:40:52,False,,1,1,A
427,103,8,29,True,176,2026-04-17T20:55:02,False,,0,0,D
428,103,26,103,True,178,2026-04-17T20:03:13,False,,0,0,D
429,105,37,146,True,161,2025-08-24T04:09:30,False,,0,0,D
430,106,3,11,True,289,2025-10-27T21:01:15,False,,0,0,C
431,106,20,79,True,74,2025-10-27T21:37:14,False,,0,0,B
432,106,4,14,True,98,2025-10-27T22:00:54,False,,0,0,D
433,106,24,94,False,239,2025-10-27T22:48:57,False,,2,1,C
434,106,44,175,True,135,2025-10-27T21:04:10,False,,0,0,B
435,106,26,101,False,275,2025-10-27T21:35:37,False,,0,0,D
436,106,19,75,True,290,2025-10-27T21:27:03,False,,4,2,B
437,107,36,142,False,212,2025-10-18T04:39:49,False,,0,0,B
438,107,22,85,False,164,2025-10-18T05:39:36,False,,0,0,D
439,107,4,15,False,130,2025-10-18T04:48:22,False,,0,0,A
440,108,9,33,True,135,2025-11-30T16:14:38,False,,0,0,C
441,109,27,107,True,275,2026-06-03T03:57:09,False,,0,0,B
442,109,13,50,True,141,2026-06-03T03:55:25,False,,0,0,A
443,110,19,73,False,244,2026-04-11T19:55:31,False,,3,2,C
444,110,19,75,True,277,2026-04-11T20:03:29,False,,0,0,B
445,110,50,200,True,192,2026-04-11T19:49:57,False,,0,0,A
446,110,27,107,True,93,2026-04-11T20:07:20,True,example,0,0,D
447,111,39,155,False,230,2025-07-23T17:23:49,True,explain,2,3,C
448,111,37,147,False,6,2025-07-23T17:15:08,False,,3,0,C
449,111,42,167,True,250,2025-07-23T17:25:50,False,,0,0,B
450,111,16,62,True,290,2025-07-23T17:16:34,False,,0,0,C
451,112,2,5,False,212,2026-03-21T05:06:39,False,,2,3,D
452,112,20,79,True,41,2026-03-21T05:04:35,False,,0,0,D
453,112,27,108,False,18,2026-03-21T04:45:35,True,example,0,0,D
454,113,20,79,True,37,2026-03-13T11:52:22,False,,0,0,D
455,113,45,177,True,222,2026-03-13T11:06:28,False,,0,0,C
456,113,23,90,True,89,2026-03-13T11:31:31,False,,2,1,A
457,114,17,65,False,251,2026-03-10T15:23:53,True,example,0,0,D
458,114,33,132,False,93,2026-03-10T15:14:45,False,,4,0,C
459,114,40,160,True,241,2026-03-10T16:03:20,False,,0,0,D
460,114,41,162,False,138,2026-03-10T15:23:47,False,,0,0,A
461,114,19,75,True,205,2026-03-10T15:10:44,False,,4,1,D
462,114,46,183,False,186,2026-03-10T15:59:53,True,hint,3,2,D
463,115,45,177,True,262,2025-08-09T21:47:34,False,,0,0,B
464,115,21,82,True,278,2025-08-09T22:22:09,True,hint,0,0,D
465,115,2,7,True,116,2025-08-09T22:09:45,False,,1,2,A
466,115,15,60,True,227,2025-08-09T22:16:43,False,,0,0,B
467,115,50,200,True,201,2025-08-09T22:00:35,False,,0,0,A
468,116,20,78,False,253,2025-07-26T05:33:20,False,,1,1,A
469,116,33,130,True,75,2025-07-26T05:36:02,True,example,3,0,A
470,116,9,35,False,36,2025-07-26T05:42:16,False,,0,0,B
471,116,24,96,True,130,2025-07-26T05:40:41,False,,0,0,D
472,116,38,149,True,218,2025-07-26T06:03:39,False,,0,0,C
473,116,21,82,True,134,2025-07-26T05:45:15,False,,0,0,C
474,117,11,43,True,287,2026-02-19T04:01:52,False,,0,0,D
475,117,38,150,False,256,2026-02-19T04:00:01,False,,2,1,D
476,118,37,147,False,87,2026-01-25T12:49:30,False,,0,0,D
477,118,44,176,False,77,2026-01-25T12:48:10,False,,0,0,B
478,119,3,11,True,50,2025-10-28T05:11:37,False,,0,0,A
479,119,19,75,True,168,2025-10-28T05:01:41,False,,0,0,C
480,119,13,52,False,197,2025-10-28T05:41:22,True,explain,0,0,B
481,119,27,107,True,90,2025-10-28T04:45:19,False,,0,0,A
482,119,10,38,True,213,2025-10-28T04:49:47,False,,4,3,B
483,119,34,133,True,101,2025-10-28T05:37:34,False,,0,0,A
484,119,46,182,False,201,2025-10-28T04:47:29,False,,0,0,B
485,119,48,189,False,196,2025-10-28T05:07:28,False,,1,2,B
486,120,28,111,True,106,2025-12-21T07:56:39,False,,0,0,D
487,120,35,139,True,39,2025-12-21T07:55:19,False,,0,0,B
488,120,32,128,False,260,2025-12-21T08:17:06,False,,0,0,D
489,120,27,107,True,187,2025-12-21T08:02:55,False,,0,0,C
490,120,4,14,True,133,2025-12-21T07:59:24,False,,0,0,A
491,120,4,14,True,195,2025-12-21T07:59:29,True,hint,0,0,B
492,121,13,49,False,40,2025-11-29T04:29:07,False,,3,2,A
493,121,10,38,True,221,2025-11-29T04:02:05,False,,0,0,D
494,121,7,27,True,157,2025-11-29T04:28:37,False,,0,0,D
495,122,27,108,False,135,2025-11-28T15:49:21,True,explain,0,0,D
496,122,12,48,True,172,2025-11-28T15:59:32,False,,0,0,B
497,122,43,172,True,189,2025-11-28T15:39:49,False,,0,0,B
498,122,50,200,True,279,2025-11-28T15:24:46,False,,0,0,A
499,122,46,181,True,188,2025-11-28T16:07:23,False,,0,0,D
500,122,22,87,True,146,2025-11-28T15:27:49,False,,0,0,D
501,123,28,111,True,8,2026-04-12T00:50:09,False,,1,2,B
502,123,10,40,False,258,2026-04-12T01:16:34,False,,0,0,C
503,123,1,4,False,254,2026-04-12T01:19:44,False,,0,0,C
504,123,8,31,False,27,2026-04-12T01:27:30,False,,0,0,B
505,124,49,193,True,70,2025-06-09T06:10:23,False,,0,0,A
506,124,45,177,True,21,2025-06-09T06:05:34,True,explain,0,0,B
507,124,28,111,True,55,2025-06-09T05:28:32,False,,3,0,D
508,124,9,36,False,142,2025-06-09T05:36:23,False,,3,1,D
509,124,42,167,True,292,2025-06-09T06:01:03,False,,0,0,D
510,124,33,130,True,31,2025-06-09T05:40:49,False,,0,0,D
511,125,5,17,True,171,2024-10-12T16:17:43,False,,4,3,A
512,125,27,107,True,294,2024-10-12T16:04:56,False,,0,0,B
513,125,27,107,True,194,2024-10-12T16:12:30,False,,0,0,D
514,125,5,17,True,101,2024-10-12T15:59:37,True,explain,0,0,C
515,125,33,130,True,39,2024-10-12T16:41:02,False,,0,0,A
516,125,42,168,False,164,2024-10-12T16:37:26,False,,0,0,D
517,125,36,143,True,264,2024-10-12T16:44:31,False,,0,0,D
518,125,6,22,True,87,2024-10-12T16:30:58,False,,1,2,B
519,126,12,48,True,45,2025-05-19T11:01:48,False,,0,0,B
520,126,8,29,True,10,2025-05-19T10:57:26,False,,0,0,D
521,126,7,25,False,262,2025-05-19T11:07:58,False,,0,0,B
522,126,44,176,False,182,2025-05-19T10:59:04,False,,0,0,D
523,126,51,201,True,101,2025-05-19T11:00:46,True,explain,2,2,D
524,126,26,103,True,271,2025-05-19T11:00:13,False,,1,0,C
525,129,11,43,True,70,2025-06-20T02:52:13,False,,2,3,C
526,129,25,99,True,122,2025-06-20T03:26:41,False,,4,0,A
527,129,45,178,False,281,2025-06-20T02:30:15,False,,0,0,D
528,130,27,108,False,176,2025-11-20T02:44:09,False,,1,0,A
529,130,11,43,True,20,2025-11-20T03:17:41,False,,0,0,B
530,130,28,111,True,160,2025-11-20T02:59:34,False,,0,0,A
531,130,11,43,True,148,2025-11-20T02:51:39,False,,0,0,B
532,130,44,175,True,147,2025-11-20T03:27:30,False,,0,0,A
533,131,14,55,True,60,2025-09-13T09:19:16,False,,0,0,B
534,131,48,190,True,173,2025-09-13T09:08:13,False,,0,0,A
535,131,22,87,True,211,2025-09-13T09:12:07,False,,1,3,A
536,132,50,200,True,154,2026-02-03T05:37:57,False,,0,0,A
537,132,11,44,False,126,2026-02-03T05:12:37,False,,0,0,B
538,134,18,72,True,142,2025-09-22T03:06:28,False,,0,0,B
539,135,27,106,False,182,2025-09-03T17:44:55,False,,0,0,B
540,135,46,183,False,295,2025-09-03T17:54:46,False,,3,0,B
541,135,36,144,False,102,2025-09-03T17:55:03,False,,0,0,C
542,135,21,82,True,44,2025-09-03T17:56:01,False,,0,0,B
543,135,35,138,False,13,2025-09-03T17:57:04,False,,0,0,A
544,135,38,152,False,182,2025-09-03T17:56:00,False,,0,0,D
545,136,14,55,True,101,2026-03-28T03:55:07,True,hint,0,0,A
546,136,19,75,True,201,2026-03-28T03:27:39,False,,3,1,D
547,136,34,133,True,229,2026-03-28T03:30:35,True,example,0,0,B
548,136,15,59,False,286,2026-03-28T03:27:04,True,hint,2,0,D
549,136,31,124,True,13,2026-03-28T03:36:53,False,,0,0,D
550,136,50,200,True,197,2026-03-28T03:52:56,False,,0,0,D
551,136,41,164,True,171,2026-03-28T04:05:41,True,explain,0,0,B
552,136,32,125,True,235,2026-03-28T03:37:04,False,,0,0,B
553,137,47,187,True,222,2026-03-28T07:43:49,False,,0,0,D
554,138,4,16,False,224,2026-05-24T16:11:49,False,,0,0,A
555,138,22,87,True,95,2026-05-24T16:03:55,False,,4,1,C
556,138,32,126,False,293,2026-05-24T15:57:12,False,,0,0,A
557,139,6,23,False,166,2025-12-16T04:43:07,True,explain,1,0,A
558,139,38,150,False,270,2025-12-16T04:37:36,True,explain,0,0,C
559,139,49,196,False,259,2025-12-16T04:25:33,False,,0,0,D
560,139,15,59,False,288,2025-12-16T04:42:54,False,,0,0,A
561,140,34,133,True,273,2025-11-28T03:57:23,True,hint,0,0,B
562,140,23,90,True,94,2025-11-28T04:02:41,False,,0,0,A
563,140,38,150,False,158,2025-11-28T04:21:44,True,hint,0,0,C
564,141,19,75,True,234,2026-01-22T18:50:21,False,,0,0,A
565,141,15,57,False,282,2026-01-22T18:59:32,False,,4,3,D
566,142,41,164,True,273,2026-01-03T05:26:48,True,explain,0,0,A
567,142,50,198,False,113,2026-01-03T05:25:33,False,,4,1,D
568,142,43,169,False,56,2026-01-03T05:20:28,False,,4,1,B
569,142,37,148,False,234,2026-01-03T05:39:00,False,,0,0,B
570,142,25,99,True,246,2026-01-03T04:43:35,False,,0,0,C
571,142,36,143,True,58,2026-01-03T04:39:20,False,,4,3,A
572,143,29,113,True,74,2026-02-18T20:30:50,False,,0,0,B
573,143,15,60,True,232,2026-02-18T19:49:25,False,,0,0,D
574,143,23,90,True,11,2026-02-18T19:42:35,False,,1,3,D
575,143,31,124,True,246,2026-02-18T20:10:41,False,,0,0,B
576,143,22,86,False,212,2026-02-18T19:47:05,False,,4,3,C
577,144,48,190,True,95,2026-03-06T04:54:29,True,example,0,0,C
578,144,20,80,False,170,2026-03-06T04:47:34,False,,0,0,D
579,144,39,154,True,271,2026-03-06T04:54:48,False,,0,0,A
580,144,7,26,False,248,2026-03-06T05:11:41,False,,0,0,B
581,144,23,90,True,220,2026-03-06T04:58:56,False,,0,0,A
582,145,27,108,False,283,2026-03-05T09:02:22,True,example,2,0,B
583,145,21,81,False,168,2026-03-05T09:27:50,False,,0,0,D
584,145,41,164,True,128,2026-03-05T09:56:28,True,example,0,0,B
585,145,40,158,False,169,2026-03-05T09:23:06,False,,3,0,C
586,145,22,88,False,73,2026-03-05T09:18:59,False,,0,0,A
587,146,18,71,False,79,2026-01-12T09:55:06,False,,0,0,D
588,146,34,135,False,266,2026-01-12T10:13:21,True,explain,0,0,D
589,146,17,66,True,115,2026-01-12T10:02:01,False,,0,0,A
590,147,23,91,False,232,2026-01-05T04:36:34,False,,0,0,B
591,147,7,27,True,84,2026-01-05T04:19:22,False,,0,0,C
592,147,51,202,False,119,2026-01-05T04:18:12,True,example,0,0,A
593,148,16,63,False,53,2025-08-25T05:05:32,True,explain,0,0,C
594,148,18,72,True,276,2025-08-25T05:05:04,False,,0,0,B
595,148,50,200,True,120,2025-08-25T04:47:52,True,hint,0,0,B
596,148,13,50,True,9,2025-08-25T04:53:29,False,,0,0,D
597,148,49,193,True,56,2025-08-25T04:55:50,False,,0,0,D
598,148,6,22,True,218,2025-08-25T04:50:46,False,,4,2,D
599,149,14,55,True,273,2025-10-05T09:05:54,False,,2,1,A
600,149,24,96,True,153,2025-10-05T08:56:28,False,,0,0,B
601,149,5,17,True,288,2025-10-05T08:54:14,False,,1,0,D
602,149,26,101,False,12,2025-10-05T08:52:58,True,hint,0,0,D
603,150,33,131,False,260,2025-12-27T15:05:13,False,,0,0,A
604,150,28,109,False,118,2025-12-27T16:11:00,False,,0,0,A
605,150,7,27,True,125,2025-12-27T16:00:46,False,,0,0,D
606,150,49,196,False,167,2025-12-27T15:08:02,True,explain,0,0,A
607,151,30,117,True,299,2025-08-03T06:26:19,False,,1,0,C
608,151,6,22,True,35,2025-08-03T06:23:57,False,,0,0,D
609,151,19,75,True,231,2025-08-03T06:25:03,False,,0,0,C
610,151,41,164,True,73,2025-08-03T06:34:01,True,explain,0,0,A
611,151,27,107,True,152,2025-08-03T06:25:52,False,,0,0,D
612,151,15,57,False,225,2025-08-03T06:26:17,False,,0,0,B
613,151,18,72,True,297,2025-08-03T06:24:07,False,,0,0,C
614,151,1,1,True,12,2025-08-03T06:31:01,False,,0,0,B
615,152,11,43,True,20,2026-01-01T02:07:48,False,,0,0,D
616,152,17,66,True,106,2026-01-01T02:03:49,False,,0,0,D
617,152,17,66,True,38,2026-01-01T01:26:17,False,,0,0,B
618,152,49,193,True,97,2026-01-01T01:47:10,False,,1,2,B
619,152,38,152,False,61,2026-01-01T02:08:04,True,explain,0,0,A
620,152,11,43,True,28,2026-01-01T02:08:27,True,hint,4,1,B
621,152,39,154,True,131,2026-01-01T02:06:26,False,,2,2,A
622,152,11,43,True,127,2026-01-01T01:50:29,False,,0,0,C
623,153,44,174,False,186,2025-11-13T10:15:15,True,example,0,0,C
624,153,47,187,True,14,2025-11-13T10:13:28,True,hint,0,0,D
625,153,7,27,True,70,2025-11-13T10:24:16,False,,0,0,A
626,153,2,7,True,144,2025-11-13T10:33:37,False,,0,0,D
627,154,2,5,False,113,2026-06-02T23:16:04,False,,0,0,B
628,155,4,14,True,298,2026-04-15T10:23:34,True,example,0,0,A
629,156,32,128,False,107,2025-12-04T14:56:48,False,,3,3,C
630,157,44,173,False,147,2026-03-21T14:35:13,False,,0,0,D
631,157,1,1,True,34,2026-03-21T14:50:44,False,,0,0,D
632,157,10,38,True,103,2026-03-21T14:20:16,False,,0,0,B
633,157,10,38,True,149,2026-03-21T13:40:34,False,,0,0,B
634,157,50,200,True,207,2026-03-21T14:36:02,False,,3,3,D
635,157,45,179,False,291,2026-03-21T15:06:10,False,,0,0,B
636,157,7,27,True,40,2026-03-21T14:22:26,False,,0,0,B
637,157,42,167,True,254,2026-03-21T14:15:35,False,,0,0,C
638,158,33,130,True,188,2026-05-10T00:54:11,False,,3,1,D
639,158,42,167,True,291,2026-05-10T02:01:34,True,hint,3,0,A
640,159,39,154,True,173,2025-08-25T06:03:51,False,,0,0,D
641,160,42,167,True,25,2025-09-21T13:03:16,False,,4,3,A
642,160,24,94,False,177,2025-09-21T13:03:11,False,,0,0,D
643,160,25,99,True,133,2025-09-21T12:13:21,False,,0,0,D
644,161,26,103,True,270,2025-12-13T11:58:45,False,,0,0,A
645,161,8,31,False,165,2025-12-13T11:37:24,False,,0,0,C
646,161,3,11,True,262,2025-12-13T11:48:43,False,,0,0,D
647,162,44,176,False,203,2025-10-13T02:59:01,False,,0,0,D
648,162,27,107,True,140,2025-10-13T03:19:42,True,explain,4,3,D
649,162,8,31,False,249,2025-10-13T03:34:33,False,,0,0,A
650,162,10,40,False,90,2025-10-13T03:49:18,False,,0,0,C
651,162,11,43,True,212,2025-10-13T02:31:03,False,,0,0,C
652,162,45,177,True,103,2025-10-13T03:12:47,True,hint,0,0,A
653,162,18,72,True,276,2025-10-13T02:59:04,False,,4,3,A
654,163,28,110,False,53,2025-01-07T19:40:44,False,,0,0,C
655,163,4,15,False,232,2025-01-07T19:48:08,True,hint,2,1,A
656,163,28,111,True,253,2025-01-07T19:32:20,True,explain,0,0,B
657,163,36,143,True,161,2025-01-07T19:31:57,True,hint,0,0,C
658,163,38,152,False,81,2025-01-07T20:27:37,False,,0,0,C
659,163,42,166,False,215,2025-01-07T19:51:00,True,explain,0,0,C
660,163,24,96,True,129,2025-01-07T20:32:01,False,,0,0,D
661,164,45,177,True,33,2026-02-16T06:49:03,False,,0,0,D
662,165,21,82,True,59,2026-03-01T20:11:44,True,hint,1,2,A
663,165,11,43,True,66,2026-03-01T19:39:04,False,,1,3,D
664,165,30,117,True,5,2026-03-01T20:07:16,False,,0,0,B
665,165,37,148,False,57,2026-03-01T20:07:25,False,,0,0,B
666,165,21,82,True,239,2026-03-01T19:33:53,False,,1,2,B
667,165,41,164,True,74,2026-03-01T21:06:11,False,,0,0,B
668,165,29,113,True,41,2026-03-01T20:02:19,False,,0,0,B
669,166,20,78,False,69,2025-12-16T15:33:04,False,,0,0,A
670,167,30,120,False,27,2025-06-12T19:08:07,False,,4,0,D
671,167,7,27,True,99,2025-06-12T18:35:26,False,,1,1,C
672,167,40,158,False,74,2025-06-12T18:08:32,True,example,1,3,D
673,167,26,102,False,171,2025-06-12T18:17:31,False,,0,0,B
674,168,42,167,True,147,2026-03-06T13:24:53,True,hint,0,0,B
675,168,33,129,False,11,2026-03-06T13:28:30,False,,0,0,A
676,168,34,133,True,100,2026-03-06T13:22:15,False,,0,0,D
677,168,29,116,False,156,2026-03-06T13:28:17,False,,0,0,C
678,169,21,82,True,183,2025-09-18T21:45:31,False,,4,0,C
679,169,11,43,True,209,2025-09-18T21:32:40,False,,3,2,A
680,170,22,88,False,284,2025-09-28T02:23:25,False,,0,0,B
681,170,21,82,True,131,2025-09-28T01:54:11,False,,0,0,A
682,172,22,85,False,252,2026-04-20T18:23:37,False,,0,0,D
683,172,24,96,True,271,2026-04-20T17:45:07,False,,0,0,C
684,172,12,48,True,133,2026-04-20T18:24:06,False,,0,0,C
685,172,2,8,False,221,2026-04-20T18:15:44,False,,0,0,A
686,172,18,72,True,197,2026-04-20T17:32:59,True,hint,0,0,D
687,172,16,62,True,138,2026-04-20T18:30:48,False,,4,0,A
688,174,45,177,True,290,2026-02-01T19:45:01,False,,1,2,B
689,175,20,79,True,210,2026-02-23T19:29:29,False,,0,0,D
690,175,39,154,True,14,2026-02-23T19:09:10,False,,0,0,A
691,175,42,168,False,66,2026-02-23T19:03:15,False,,2,1,C
692,175,2,7,True,62,2026-02-23T19:48:31,False,,0,0,A
693,175,46,181,True,24,2026-02-23T19:42:09,False,,0,0,A
694,175,5,17,True,219,2026-02-23T18:37:12,False,,0,0,B
695,175,5,17,True,234,2026-02-23T20:02:47,False,,0,0,C
696,176,10,40,False,294,2025-05-09T12:37:23,False,,0,0,B
697,176,11,43,True,291,2025-05-09T12:43:06,False,,0,0,C
698,177,12,48,True,119,2026-03-06T21:54:59,False,,3,3,C
699,177,44,175,True,205,2026-03-06T22:24:11,False,,0,0,A
700,177,19,76,False,34,2026-03-06T22:18:45,False,,0,0,D
701,177,7,27,True,202,2026-03-06T22:01:53,False,,3,1,B
702,177,15,60,True,287,2026-03-06T23:23:52,False,,0,0,D
703,178,12,48,True,296,2026-06-02T11:45:50,True,explain,0,0,D
704,178,35,139,True,263,2026-06-02T11:34:41,False,,0,0,B
705,178,3,11,True,147,2026-06-02T12:18:13,False,,0,0,D
706,178,23,90,True,12,2026-06-02T11:50:33,False,,0,0,D
707,179,13,50,True,239,2026-03-11T10:06:13,False,,0,0,B
708,179,27,107,True,245,2026-03-11T10:05:27,True,explain,0,0,A
709,179,40,159,False,181,2026-03-11T10:10:27,False,,0,0,D
710,179,48,189,False,73,2026-03-11T10:09:53,False,,1,0,D
711,179,44,174,False,156,2026-03-11T10:05:38,False,,1,1,D
712,180,15,59,False,53,2026-03-31T23:33:03,False,,3,1,A
713,180,14,55,True,68,2026-03-31T23:24:32,True,explain,0,0,D
714,180,37,146,True,254,2026-03-31T23:31:18,False,,0,0,C
715,180,42,167,True,54,2026-03-31T22:46:25,False,,0,0,A
716,181,15,60,True,290,2026-04-18T00:36:19,True,hint,0,0,A
717,181,29,113,True,182,2026-04-18T01:06:28,False,,0,0,B
718,181,48,189,False,113,2026-04-18T01:03:05,False,,2,1,C
719,181,49,193,True,238,2026-04-18T00:54:25,True,explain,0,0,D
720,182,7,28,False,181,2026-04-17T23:26:51,True,hint,0,0,C
721,182,28,109,False,102,2026-04-18T00:03:43,False,,0,0,D
722,182,35,139,True,13,2026-04-18T00:28:00,False,,3,3,C
723,182,41,163,False,131,2026-04-17T23:46:18,False,,0,0,C
724,182,31,124,True,130,2026-04-18T00:19:54,False,,0,0,B
725,183,9,33,True,167,2026-05-04T05:12:26,False,,1,3,D
726,183,19,75,True,273,2026-05-04T05:38:59,False,,0,0,A
727,183,49,193,True,217,2026-05-04T05:45:07,False,,1,1,C
728,183,19,74,False,74,2026-05-04T05:41:58,False,,0,0,A
729,183,36,143,True,175,2026-05-04T06:01:14,True,hint,1,2,D
730,183,32,125,True,105,2026-05-04T05:27:02,False,,0,0,D
731,183,23,90,True,296,2026-05-04T04:55:35,False,,0,0,D
732,183,41,164,True,286,2026-05-04T05:43:00,False,,1,0,A
733,184,12,48,True,34,2026-05-20T13:45:27,False,,0,0,C
734,185,21,82,True,26,2026-04-23T00:53:31,False,,0,0,D
735,186,45,178,False,9,2026-05-05T06:28:51,True,explain,0,0,C
736,186,31,122,False,94,2026-05-05T07:25:45,False,,3,3,D
737,186,43,172,True,106,2026-05-05T08:09:22,False,,0,0,C
738,186,8,29,True,37,2026-05-05T06:49:54,True,hint,0,0,C
739,186,16,62,True,234,2026-05-05T07:48:53,False,,0,0,D
740,186,17,65,False,176,2026-05-05T07:31:26,False,,0,0,D
741,186,14,53,False,229,2026-05-05T07:39:22,False,,0,0,C
742,188,5,17,True,20,2025-09-15T00:18:30,False,,0,0,D
743,188,43,171,False,140,2025-09-15T00:20:18,True,explain,4,3,C
744,188,51,204,False,66,2025-09-15T00:09:29,False,,2,2,B
745,188,28,111,True,30,2025-09-14T23:46:03,False,,0,0,C
746,188,25,100,False,78,2025-09-15T00:15:20,False,,0,0,C
747,188,47,186,False,168,2025-09-15T00:08:33,False,,0,0,D
748,188,49,193,True,95,2025-09-14T23:59:27,False,,0,0,B
749,189,25,99,True,41,2026-01-23T06:31:09,False,,0,0,D
750,189,40,159,False,212,2026-01-23T07:17:53,True,hint,1,3,B
751,189,29,113,True,24,2026-01-23T07:09:31,False,,0,0,A
752,189,22,87,True,13,2026-01-23T06:19:28,False,,4,1,D
753,190,8,30,False,44,2026-05-15T20:10:19,False,,0,0,A
754,190,30,120,False,33,2026-05-15T20:57:05,False,,0,0,A
755,191,42,167,True,248,2026-01-31T11:54:36,False,,0,0,B
756,192,11,43,True,167,2026-04-06T23:26:33,False,,0,0,D
757,192,31,122,False,269,2026-04-06T23:27:25,False,,0,0,A
758,192,12,47,False,54,2026-04-06T23:08:11,False,,0,0,B
759,192,31,124,True,116,2026-04-06T23:40:37,False,,0,0,A
760,192,9,33,True,139,2026-04-06T23:15:02,False,,0,0,B
761,192,28,112,False,189,2026-04-06T23:20:43,True,hint,0,0,B
762,193,12,47,False,185,2026-05-23T05:21:14,False,,0,0,A
763,194,24,96,True,193,2026-05-08T21:44:49,False,,2,2,D
764,194,28,111,True,285,2026-05-08T22:27:44,False,,0,0,B
765,194,15,58,False,283,2026-05-08T22:35:31,False,,0,0,D
766,194,47,186,False,214,2026-05-08T21:38:30,True,hint,0,0,D
767,194,20,78,False,146,2026-05-08T22:17:11,False,,0,0,C
768,194,44,175,True,10,2026-05-08T22:42:41,True,hint,3,0,A
769,194,31,124,True,184,2026-05-08T22:24:51,False,,0,0,C
770,195,1,1,True,292,2026-05-05T08:01:26,True,example,4,3,D
771,195,17,66,True,113,2026-05-05T07:35:20,False,,4,3,B
772,195,51,201,True,129,2026-05-05T08:03:14,False,,0,0,B
773,195,29,113,True,106,2026-05-05T08:04:11,False,,0,0,B
774,195,45,177,True,43,2026-05-05T07:29:32,True,hint,0,0,B
775,195,14,55,True,165,2026-05-05T07:12:44,False,,2,0,C
776,195,41,164,True,218,2026-05-05T07:11:23,True,explain,4,1,A
777,195,38,149,True,214,2026-05-05T07:31:24,False,,0,0,C
778,196,6,22,True,123,2026-06-02T13:51:40,False,,0,0,C
779,197,42,167,True,158,2026-04-23T12:09:04,False,,0,0,C
